koi_disposition,int_koi_disposition,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ec,koi_model_snr,koi_depth,koi_tce_plnt_num,koi_impact_err1,koi_period,koi_teq,koi_steff_err1,ra,koi_slogg_err1,koi_duration_err1,koi_duration
FALSE POSITIVE,0,1,0,0,0,252.3,6782.2,1,0.018000000000000002,24.09002065,551,177,294.1434,0.105,0.0821,11.0494
FALSE POSITIVE,0,1,0,0,0,249.5,7583.4,1,0.21600000000000003,2.666961614,1469,157,296.05377000000004,0.04,0.0146,2.4774
FALSE POSITIVE,0,0,0,1,0,13.5,64.5,1,0.0,1.17430183,3020,227,294.18453999999997,0.142,0.653,9.587
FALSE POSITIVE,0,1,0,0,0,1133.5,66877.0,1,0.203,15.03946452,877,162,294.7312,0.105,0.0074,5.397959999999999
FALSE POSITIVE,0,0,1,1,0,10.9,82.3,1,0.424,1.05680287,1633,166,295.01114,0.046,0.695,5.747999999999999
FALSE POSITIVE,0,1,1,0,1,57.4,596.8,1,0.7340000000000001,0.787122102,1655,203,295.27374,0.067,0.085,3.0999
FALSE POSITIVE,0,1,0,0,1,25.8,169.1,1,0.0946,2.15045295,4340,74,295.29596000000004,0.011000000000000001,0.251,4.453
FALSE POSITIVE,0,0,0,1,0,11.2,29.4,1,0.011000000000000001,1.21607873,2803,194,298.64252,0.612,0.41700000000000004,4.686
FALSE POSITIVE,0,1,0,0,0,201.9,93327.0,1,0.11199999999999999,38.49536985,824,192,299.702,0.496,0.0772,12.8716
FALSE POSITIVE,0,0,0,0,1,13.8,57.2,1,0.023,4.18224416,1206,163,284.87557999999996,0.128,0.20800000000000002,6.209
FALSE POSITIVE,0,1,1,0,0,295.6,2671.5,1,0.442,0.6430028210000001,2188,169,289.07111000000003,0.22,0.0066099999999999996,1.0260799999999999
CANDIDATE,2,0,0,0,0,7.5,422.9,1,0.0136,383.85362000000003,314,150,294.28693,0.076,1.6,9.76
FALSE POSITIVE,0,1,1,0,0,12.4,574.6,1,0.2748,18.360223899999998,637,181,299.02518,0.028999999999999998,0.316,2.352
FALSE POSITIVE,0,0,0,1,0,9.4,621.7,2,0.051,24.996068,604,78,281.64999,0.022000000000000002,0.387,5.622999999999999
CANDIDATE,2,0,0,0,0,7.2,233.5,1,0.505,8.9429645,536,125,284.27499,0.055999999999999994,0.6990000000000001,1.8030000000000002
CANDIDATE,2,0,0,0,0,12.0,163.5,1,0.488,2.4056253030000003,1180,146,292.72078999999997,0.027000000000000003,0.0636,0.6283
FALSE POSITIVE,0,0,1,0,1,13.2,93.0,1,0.34700000000000003,0.773595312,1976,188,296.23856,0.048,0.109,0.7809999999999999
FALSE POSITIVE,0,1,0,0,0,4484.5,237120.0,1,0.051,44.82732381,779,207,295.57651,0.912,0.0034200000000000003,6.86103
FALSE POSITIVE,0,1,0,0,0,1446.7,172130.0,1,0.006999999999999999,7.535894184,642,148,285.56534,0.027000000000000003,0.00894,8.3059
FALSE POSITIVE,0,0,0,1,0,44.1,420.1,1,0.06,0.562498925,2129,152,285.95874,0.11599999999999999,0.0301,0.6743
FALSE POSITIVE,0,1,0,0,0,1174.5,95344.0,1,0.22,2.441988077,1993,214,292.8627,0.504,0.0051,3.9452599999999998
CANDIDATE,2,0,0,0,0,10.7,119.6,1,0.239,0.8399071579999999,1640,170,284.12521,0.099,0.187,1.0190000000000001
FALSE POSITIVE,0,1,0,0,0,548.3,118530.0,1,0.07,0.82820657,1473,136,288.44455,0.066,0.00619,2.7035299999999998
CANDIDATE,2,0,0,0,0,10.5,359.3,1,0.29,1.7613778000000002,1824,181,293.17194,0.07200000000000001,0.182,1.355
FALSE POSITIVE,0,1,0,0,0,1253.6,57386.0,1,0.031,5.61386908,714,147,284.31046000000003,0.052000000000000005,0.00477,5.07753
FALSE POSITIVE,0,1,0,0,0,529.0,55965.0,1,0.021,9.93442075,679,160,297.25931,0.03,0.0199,7.8219
FALSE POSITIVE,0,0,1,0,1,9.8,179.3,1,0.179,8.589364400000001,792,152,298.72095,0.036000000000000004,0.5920000000000001,6.975
FALSE POSITIVE,0,1,0,0,0,5324.6,269520.0,1,0.004,8.589644815,1412,204,298.79758,0.569,0.00201,9.49469
CANDIDATE,2,0,0,0,0,11.9,237.8,1,0.5404,1.758599866,1101,150,289.96161,0.027000000000000003,0.0708,0.2729
CANDIDATE,2,1,0,0,0,781.2,154280.0,1,0.016,1.260575815,1410,160,290.01401,0.07,0.00286,2.36064
FALSE POSITIVE,0,0,1,0,0,10.9,139.2,1,0.256,0.6091252460000001,1896,186,295.0618,0.04,0.218,0.655
CANDIDATE,2,0,0,0,0,9.3,130.0,3,0.311,14.1573717,778,182,292.31601,0.054000000000000006,0.33,3.786
FALSE POSITIVE,0,1,0,0,0,485.0,92511.0,1,0.17300000000000001,1.566528935,1551,158,296.14212000000003,0.081,0.0107,3.2593
CANDIDATE,2,0,0,0,0,9.8,34.4,3,0.41200000000000003,6.31915999,1369,174,298.20261,0.266,0.235,3.465
CANDIDATE,2,0,0,0,0,8.5,49.4,2,0.223,2.58393841,1470,165,288.46909,0.09,0.295,2.169
FALSE POSITIVE,0,0,1,0,0,25.2,170.9,1,3.625,0.87630504,1911,0,295.54755,0.0,0.0966,1.11
CANDIDATE,2,0,0,0,0,10.1,26.3,2,0.095,6.5595368,1079,71,294.12487999999996,0.096,0.684,4.324
CANDIDATE,2,0,0,0,0,7.8,106.4,4,0.4162,31.532298699999995,461,106,286.86548,0.015,1.2,3.49
FALSE POSITIVE,0,1,0,0,0,439.3,52760.0,1,0.012,15.58279473,397,50,284.62023999999997,0.032,0.009009999999999999,3.76683
FALSE POSITIVE,0,1,0,0,0,252.8,64325.0,1,0.505,2.908454772,1153,166,286.0722,0.105,0.0186,2.6005
FALSE POSITIVE,0,1,0,0,1,997.9,70615.0,1,0.035,1.540395674,2850,233,286.94843,0.375,0.00385,2.8016799999999997
FALSE POSITIVE,0,0,0,1,0,8.6,110.8,1,0.496,2.344138713,1797,175,287.55768,0.6970000000000001,0.0935,0.4495
FALSE POSITIVE,0,0,0,1,0,11.5,462.4,1,0.0717,589.74851,217,153,294.4686,0.04,0.7979999999999999,12.74
FALSE POSITIVE,0,1,0,0,0,210.7,23053.0,1,0.0196,235.29761729999998,585,123,298.70981,0.363,0.171,87.01299999999999
FALSE POSITIVE,0,0,0,1,0,10.4,152.0,2,0.166,36.136967999999996,600,169,288.91046,0.054000000000000006,2.2,15.42
FALSE POSITIVE,0,0,1,0,1,16.5,55.4,1,0.027000000000000003,0.93376738,1678,184,292.86078,0.08,0.281,4.0360000000000005
FALSE POSITIVE,0,0,1,0,1,13.4,147.6,1,0.47200000000000003,0.93374073,1371,170,292.19189,0.05,0.649,4.296
FALSE POSITIVE,0,0,1,1,1,9.5,64.6,1,0.09300000000000001,0.9337473,1625,169,292.26321,0.036000000000000004,0.6,3.446
FALSE POSITIVE,0,0,0,1,0,6.9,73.5,1,0.168,21.6817115,713,169,296.82455,0.054000000000000006,8.0,7.18
FALSE POSITIVE,0,0,0,1,0,14.1,180.1,1,0.3697,466.08100999999994,305,153,288.66643999999997,0.253,2.4,23.69
CANDIDATE,2,0,0,0,0,14.4,18.5,2,0.455,4.02018903,1337,115,288.39529,0.17600000000000002,0.182,3.616
FALSE POSITIVE,0,0,0,1,0,22.8,280.6,2,0.0121,0.71059239,3318,237,296.77271,0.09699999999999999,0.701,4.92
FALSE POSITIVE,0,0,0,1,0,36.9,136.3,1,0.107,3.36379289,1840,214,298.74335,0.504,1.0,23.7
CANDIDATE,2,0,0,0,0,9.7,346.2,1,0.382,4.98792404,485,57,293.2811,0.045,0.156,1.618
FALSE POSITIVE,0,0,0,0,1,13.2,29.5,1,0.41700000000000004,0.907818056,2012,150,291.6535,0.055999999999999994,0.184,1.679
FALSE POSITIVE,0,0,0,0,1,9.7,58.7,1,0.425,0.93373761,2073,83,292.11447000000004,0.201,0.445,3.303
FALSE POSITIVE,0,0,0,1,0,11.0,37.6,1,0.3387,0.687739345,2837,165,291.14532,0.121,0.0729,0.1866
FALSE POSITIVE,0,0,0,1,0,2637.0,427950.0,1,0.004,11.63785889,895,176,290.18271,0.067,0.00605,11.8851
CANDIDATE,2,0,0,0,0,8.7,193.6,2,0.2282,91.64998299999999,568,164,294.93197999999995,0.16399999999999998,0.9390000000000001,10.294
FALSE POSITIVE,0,1,1,0,0,36.1,575.9,2,3.516,0.9380745359999999,5718,117,297.70847000000003,0.331,0.0863,1.9618
FALSE POSITIVE,0,0,0,1,0,25.2,55.0,1,0.08,0.98376204,4203,172,295.08774,0.46799999999999997,0.84,10.052
CANDIDATE,2,0,0,0,0,6.6,196.3,4,0.419,44.113873,1158,227,294.31064,0.258,0.8420000000000001,3.9560000000000004
FALSE POSITIVE,0,0,1,1,0,43.8,85.0,1,0.225,0.8929888770000001,3285,171,295.72275,0.32,0.0738,2.4428
FALSE POSITIVE,0,1,0,0,1,105.8,907420.0,1,0.22399999999999998,374.51648,220,179,296.17712,0.026000000000000002,0.304,6.087999999999999
FALSE POSITIVE,0,1,1,0,0,8.4,255.1,2,0.3991,10.3482112,724,184,296.52243,0.038,0.561,2.089
FALSE POSITIVE,0,0,0,1,1,130.3,440520.0,1,6.247999999999999,374.514471,295,165,295.82941,0.071,0.21100000000000002,6.629
CANDIDATE,2,0,0,0,0,8.1,324.0,1,0.2704,482.62010999999995,263,167,298.27673,0.071,1.3,12.86
FALSE POSITIVE,0,0,1,0,1,11.9,74.1,1,0.23800000000000002,1.5259247459999998,3786,60,295.31638,0.03,0.19399999999999998,1.955
FALSE POSITIVE,0,0,0,1,0,13.7,19268.0,1,0.23800000000000002,12.82252496,915,146,289.96063,0.21,2.3,18.8
CANDIDATE,2,0,0,0,0,6.8,141.6,1,0.2843,10.1551587,721,185,290.56674,0.083,0.389,1.8019999999999998
FALSE POSITIVE,0,0,1,0,1,15.0,31.1,1,0.11599999999999999,0.648772102,3758,59,283.78002999999995,0.174,0.168,2.614
FALSE POSITIVE,0,0,0,1,0,17.3,51.5,1,0.065,0.93705132,5094,160,299.64996,0.586,0.358,4.808
FALSE POSITIVE,0,0,0,1,0,12.0,80.0,1,0.0921,451.86579000000006,464,276,297.67926,0.11900000000000001,0.9109999999999999,13.47
CANDIDATE,2,0,0,0,0,11.3,554.2,1,0.4535,608.20572,143,132,291.95437999999996,0.04,1.5,13.63
FALSE POSITIVE,0,0,0,1,0,27.9,50.9,1,0.005,0.532854237,3042,175,297.58078,0.322,0.183,3.2310000000000003
CANDIDATE,2,0,0,0,0,8.7,12.7,3,0.0065,91.069934,1103,298,295.51333999999997,0.305,3.0,17.33
FALSE POSITIVE,0,0,1,1,1,14.3,31.7,1,0.38799999999999996,0.566802672,2791,153,290.98584,0.8190000000000001,0.253,3.545
FALSE POSITIVE,0,0,1,1,1,16.5,63.8,1,0.03,0.566785459,2280,190,291.19305,0.052000000000000005,0.40700000000000003,2.8930000000000002
FALSE POSITIVE,0,0,1,1,1,18.3,93.2,1,0.024,0.5668004,2222,197,291.49487,0.039,0.256,3.813
FALSE POSITIVE,0,0,0,1,0,3567.5,84633.0,3,0.002,38.51077573,352,153,296.05859,0.055999999999999994,0.0187,38.8558
FALSE POSITIVE,0,0,1,1,0,18.1,144.1,1,0.10300000000000001,0.577910513,2081,173,295.69482,0.05,0.11599999999999999,1.3619999999999999
FALSE POSITIVE,0,0,0,1,1,28.8,26.1,1,0.03,0.566807422,2680,155,291.68282999999997,0.435,0.225,5.148
CANDIDATE,2,0,0,0,0,29.0,537.9,1,0.04,366.088938,257,187,291.35892,0.07,0.231,11.887
CANDIDATE,2,0,0,0,0,19.0,729.5,1,17.9,414.45007999999996,364,215,292.8259,0.135,1.1,19.15
CANDIDATE,2,0,0,0,0,10.4,900.0,1,0.2988,381.97977000000003,132,50,288.96823,0.06,4.6,15.7
CANDIDATE,2,0,0,0,0,6.2,126.1,4,0.0605,67.412998,572,159,296.70224,0.138,2.4,9.1
FALSE POSITIVE,0,0,0,1,0,31.0,148.0,1,0.222,10.4212788,1235,186,299.53747999999996,0.285,0.0,28.4832
FALSE POSITIVE,0,0,0,1,0,104.9,54.5,1,0.0689,0.778705577,4233,225,300.63302999999996,0.26899999999999996,0.8859999999999999,6.445
CANDIDATE,2,0,0,0,0,11.2,1575.0,1,20.98,293.70696,274,188,293.16879,0.048,1.5,11.03
FALSE POSITIVE,0,1,0,0,0,1969.5,420330.0,1,0.004,27.79576243,655,105,296.43582000000004,0.055,0.0107,15.5056
FALSE POSITIVE,0,1,0,0,0,912.7,37750.0,1,0.07200000000000001,28.16261258,470,133,285.16711000000004,0.078,0.00808,3.19576
FALSE POSITIVE,0,1,1,0,0,17.9,61.8,2,0.3001,9.0584662,1310,95,299.67615,0.016,0.298,6.376
FALSE POSITIVE,0,0,0,1,0,13.0,132.4,1,0.1293,362.747593,384,52,296.06937,0.015,1.4,16.45
FALSE POSITIVE,0,1,0,0,1,7.0,25.8,1,0.1991,0.536650344,3380,185,297.28665,0.56,0.601,2.878
FALSE POSITIVE,0,1,0,0,0,2434.8,245320.0,1,0.004,2.537081943,1712,162,298.12146,0.07200000000000001,0.00183,4.80903
FALSE POSITIVE,0,1,0,0,0,1763.5,404840.0,1,0.006,45.03558951,600,145,285.47278,0.06,0.007390000000000001,9.8341
CANDIDATE,2,0,0,0,0,9.0,80.2,1,0.40299999999999997,14.461834,785,81,294.29364,0.18600000000000003,0.626,7.156000000000001
CANDIDATE,2,0,0,0,0,14.6,52.5,1,0.0065,362.22202000000004,312,153,300.39194,0.253,2.7,14.29
FALSE POSITIVE,0,0,0,1,0,7.3,443.8,1,0.3201,428.1186,260,164,285.75574,0.043,1.9,6.56
FALSE POSITIVE,0,1,0,0,0,347.6,6012.3,1,0.08900000000000001,1.42796645,1637,167,297.61914,0.044000000000000004,0.00023999999999999998,12.8653
FALSE POSITIVE,0,0,0,1,1,24.3,57.6,1,0.523,3.34465934,1559,179,299.84817999999996,0.35,0.637,10.796
FALSE POSITIVE,0,0,0,1,0,7.1,53.9,2,0.2007,117.76100000000001,337,109,297.48691,0.033,0.39899999999999997,3.4539999999999997
CANDIDATE,2,0,0,0,0,7.7,354.0,2,0.243,106.25976000000001,303,129,291.18497,0.084,0.8490000000000001,6.101
FALSE POSITIVE,0,1,0,0,0,635.5,34565.0,1,0.18600000000000003,15.24933591,875,160,289.22275,0.105,0.007859999999999999,3.8222400000000003
CONFIRMED,1,0,0,0,0,18.6,1661.7,4,0.135,37.6333868,299,70,283.33606000000003,0.018000000000000002,0.221,4.49
CANDIDATE,2,0,0,0,0,8.4,1664.0,1,0.2628,6.2089181,1378,210,301.21725,0.515,0.39899999999999997,2.292
FALSE POSITIVE,0,1,0,0,0,683.7,26068.0,1,0.049,0.755049082,1551,156,287.35971,0.066,0.0022,2.09643
FALSE POSITIVE,0,0,1,0,1,9.6,128.6,1,0.34600000000000003,2.44200193,1217,182,292.8685,0.033,0.382,3.1460000000000004
FALSE POSITIVE,0,1,0,0,0,5131.4,130080.0,1,0.015,3.62944008,1351,169,296.29739,0.10800000000000001,0.00389,5.94104
CANDIDATE,2,0,0,0,0,9.5,42.1,1,0.29,3.64049242,1136,78,300.42432,0.03,0.17600000000000002,1.194
FALSE POSITIVE,0,0,0,1,0,1219.8,7984.0,1,0.069,0.567493852,3024,173,290.23407000000003,0.35700000000000004,0.00442,1.3534899999999999
FALSE POSITIVE,0,0,0,1,0,8.0,22.0,3,0.1911,4.32744048,1254,105,287.37125,0.12300000000000001,0.32899999999999996,4.539
CANDIDATE,2,0,0,0,0,11.0,249.5,1,7.2139999999999995,4.29251656,1144,189,297.9487,0.052000000000000005,0.45899999999999996,4.254
FALSE POSITIVE,0,0,0,1,0,7.4,20.1,1,0.368,0.97705114,2501,78,291.53125,0.105,1.0,2.33
FALSE POSITIVE,0,1,0,0,0,1856.9,106840.0,1,0.002,14.08677696,1197,175,286.91357,0.198,0.00787,10.1279
FALSE POSITIVE,0,1,0,0,0,1178.5,234090.0,1,0.012,1.245342215,2341,76,292.40631,0.042,0.00526,4.40308
CANDIDATE,2,0,0,0,0,9.8,61.5,1,0.299,5.52507406,1028,75,284.12134,0.11,0.258,2.565
CANDIDATE,2,0,0,0,0,9.3,98.8,1,0.28300000000000003,0.694611128,1415,124,286.31052,0.024,0.152,1.115
FALSE POSITIVE,0,0,1,0,1,16.0,144.9,1,0.064,0.93373716,1666,204,292.72198,0.096,0.215,5.015
CANDIDATE,2,0,0,0,0,13.3,67.7,1,0.449,0.9337281959999999,2006,171,292.16614,0.07200000000000001,0.252,3.4410000000000003
CANDIDATE,2,0,0,0,0,9.1,246.0,1,0.426,10.6982275,919,174,296.02774,0.06,0.335,3.198
FALSE POSITIVE,0,0,0,1,0,8.9,63.8,1,0.43799999999999994,19.164449800000003,988,78,295.04247999999995,0.3,0.48200000000000004,3.553
FALSE POSITIVE,0,1,0,0,0,152.9,66994.0,1,0.134,0.89627093,1733,166,295.00464,0.081,0.0246,2.2033
FALSE POSITIVE,0,1,0,0,0,2435.4,129900.0,1,0.021,1.161947482,2174,167,293.53087999999997,0.16699999999999998,0.0036799999999999997,4.46886
CANDIDATE,2,0,0,0,0,9.7,373.7,1,0.1,3.09383248,998,190,295.92456,0.032,0.24100000000000002,1.5759999999999998
FALSE POSITIVE,0,1,0,0,0,585.4,10088.0,1,0.066,10.06468789,679,156,288.9664,0.077,0.00746,3.5985400000000003
FALSE POSITIVE,0,1,0,0,0,3245.9,228680.0,1,0.019,30.97176647,523,169,291.89954,0.042,0.00435,8.31171
FALSE POSITIVE,0,1,0,0,0,4696.8,118360.0,1,0.032,17.91874306,942,184,287.49352999999996,0.705,0.0017399999999999998,4.3638699999999995
FALSE POSITIVE,0,0,1,1,1,14.2,143.8,1,0.24600000000000002,5.2439542,778,146,291.8703,0.032,1.2,9.82
FALSE POSITIVE,0,0,0,1,0,8.2,269.0,1,0.389,37.537859000000005,583,190,289.21732000000003,0.065,0.568,6.513
FALSE POSITIVE,0,0,1,0,0,7.9,174.0,1,0.1,26.240243800000002,583,169,299.55539,0.12,0.391,3.0239999999999996
FALSE POSITIVE,0,1,0,0,0,156.8,238220.0,1,0.183,27.81892382,610,165,286.27698,0.054000000000000006,0.067,8.3777
FALSE POSITIVE,0,0,0,0,1,8.5,78.9,1,0.44799999999999995,1.58826263,862,78,297.23355,0.03,0.316,2.655
CANDIDATE,2,0,0,0,0,8.3,196.2,1,0.45,13.4450174,606,151,290.72195,0.061,0.24600000000000002,2.1180000000000003
FALSE POSITIVE,0,0,0,1,1,711.8,497660.0,1,0.013999999999999999,1.507100589,2378,190,297.26018999999997,0.19,0.0116,5.8097
FALSE POSITIVE,0,0,0,1,0,6.9,398.0,1,0.132,328.0485,292,195,293.2709,0.054000000000000006,2.7,13.75
FALSE POSITIVE,0,0,1,0,1,13.4,45.8,1,0.324,3.55643514,1297,157,297.16602,0.225,0.6629999999999999,8.529
FALSE POSITIVE,0,1,0,0,0,1203.4,98872.0,1,0.013000000000000001,5.321224925,958,173,282.42773,0.085,0.00626,7.489730000000001
FALSE POSITIVE,0,0,0,1,1,7.7,58.5,2,0.017,1.72128752,1415,157,289.77744,0.035,0.365,2.366
FALSE POSITIVE,0,0,0,1,0,141.5,271.7,1,0.078,12.496434599999999,1397,190,289.2308,0.39,1.2,84.32
FALSE POSITIVE,0,1,0,0,0,2281.0,44980.0,1,0.135,13.25413407,990,188,296.95325,0.319,0.00182,4.3499099999999995
FALSE POSITIVE,0,1,0,0,1,3642.0,34470.0,1,0.003,5.801881299,2001,201,289.40515,0.392,0.00212,4.21133
FALSE POSITIVE,0,1,0,0,0,2164.4,391260.0,1,0.005,42.03209608,622,148,289.47922,0.063,0.00719,11.6768
FALSE POSITIVE,0,0,0,1,0,35.1,10579.0,2,4.582,204.280255,236,146,292.38132,0.05,1.5,37.2
FALSE POSITIVE,0,0,0,0,1,11.3,128.6,1,0.26,5.2438269,743,125,291.92297,0.052000000000000005,0.998,8.235
FALSE POSITIVE,0,1,0,0,0,1347.9,326630.0,1,0.006,30.47651885,592,166,286.00307999999995,0.205,0.00993,10.2264
CANDIDATE,2,0,0,0,0,7.0,297.2,1,0.113,11.3251153,674,186,291.70639,0.063,0.43700000000000006,2.126
FALSE POSITIVE,0,1,0,0,0,1751.1,212530.0,1,0.006999999999999999,0.784294574,2651,185,291.93869,0.209,0.00412,4.1883099999999995
FALSE POSITIVE,0,0,0,0,1,7.8,163.3,1,0.1437,2.5212708,1003,157,286.43137,0.026000000000000002,0.452,2.7060000000000004
FALSE POSITIVE,0,1,0,0,0,6579.3,141390.0,1,0.051,8.209514329,1371,203,298.44855,0.46399999999999997,0.0019100000000000002,4.14104
FALSE POSITIVE,0,1,0,0,0,2051.3,344200.0,1,0.006999999999999999,1.8824381819999998,1818,171,285.76071,0.264,0.00119,3.50695
FALSE POSITIVE,0,1,0,0,0,3497.6,102990.0,1,0.006,17.94632811,845,174,296.41702000000004,0.679,0.00375,8.15905
CONFIRMED,1,0,0,0,0,21.9,914.6,1,0.311,374.878133,282,171,294.0434,0.214,0.401,10.556
FALSE POSITIVE,0,1,0,0,0,680.4,121320.0,1,0.004,1.6208136969999998,1733,155,298.70333999999997,0.306,0.0198,5.9968
CANDIDATE,2,0,0,0,0,17.6,101.7,1,0.35100000000000003,0.9951412000000001,509,117,284.2399,0.012,0.513,5.587999999999999
FALSE POSITIVE,0,0,0,0,1,10.1,71.0,1,0.040999999999999995,5.7768734,1399,194,293.87863,0.6970000000000001,0.461,5.7620000000000005
FALSE POSITIVE,0,1,0,0,0,3095.0,386680.0,1,0.006,5.08840787,937,152,287.04648,0.038,0.0011,4.7720400000000005
FALSE POSITIVE,0,1,0,0,0,445.3,3063.0,1,0.07200000000000001,1.0535736740000001,4319,143,291.87244,0.405,0.0032,1.7011599999999998
CANDIDATE,2,0,0,0,0,13.9,541.4,1,0.426,377.501257,242,78,285.6409,0.021,0.595,11.98
FALSE POSITIVE,0,0,1,0,0,28.4,58.3,1,0.132,0.44782061799999995,3141,195,283.89807,0.495,0.0274,0.4199
CANDIDATE,2,0,0,0,0,9.1,411.4,1,0.511,0.92623983,1208,161,297.20752000000005,0.032,0.27899999999999997,1.2670000000000001
FALSE POSITIVE,0,1,0,0,0,337.2,4879.8,1,0.27,3.5210506789999996,2434,123,296.47855,0.442,0.0134,3.5323
FALSE POSITIVE,0,0,0,1,0,66.6,168.0,1,0.0302,1.463148937,2371,161,297.77371,0.28800000000000003,1.7,11.04
FALSE POSITIVE,0,0,1,1,1,22.6,40.5,1,0.037000000000000005,4.44709107,1228,165,284.41647,0.128,1.5,16.79
FALSE POSITIVE,0,1,0,0,0,2236.7,417340.0,1,0.004,20.73374857,661,118,294.49698,0.065,0.00371,6.287730000000001
FALSE POSITIVE,0,0,1,1,0,15.7,34.1,1,0.0604,0.561524348,2050,196,295.31177,0.1,0.42200000000000004,3.3360000000000003
FALSE POSITIVE,0,1,0,0,0,103.1,2749.5,1,6.931,9.948701372999999,704,153,295.08017,0.09,0.0391,3.2922
FALSE POSITIVE,0,0,1,1,1,189.9,1943.6,1,0.133,0.585940879,1873,191,289.99408,0.032,0.0663,4.6979
FALSE POSITIVE,0,0,0,1,0,21.5,2059.6,1,0.7625,410.88527,774,75,290.72864,0.03,1.1,24.1
FALSE POSITIVE,0,1,0,0,0,472.8,126980.0,1,0.02,2.4279678430000002,2275,214,296.99341,0.135,0.012,4.7847
CANDIDATE,2,0,0,0,0,7.5,123.3,3,71.04,6.33342309,625,116,284.26859,0.032,0.633,3.46
FALSE POSITIVE,0,1,0,0,0,1599.1,58790.0,1,0.038,9.12208711,904,79,293.07452,0.09,0.0032600000000000003,4.6241699999999994
FALSE POSITIVE,0,0,0,1,0,9.3,235.9,1,0.531,361.51099,733,297,290.40792999999996,0.451,0.519,4.868
FALSE POSITIVE,0,1,0,0,0,4284.2,206810.0,1,0.006999999999999999,10.88242209,894,166,290.8067,0.066,0.0008900000000000001,5.519340000000001
FALSE POSITIVE,0,1,0,0,0,542.2,289820.0,1,0.201,1.734221252,1114,142,280.34384,0.055999999999999994,0.0156,2.4577
FALSE POSITIVE,0,1,0,0,0,5758.7,247180.0,1,0.006999999999999999,10.26782676,1136,162,295.14685,0.185,0.00073,6.02685
CANDIDATE,2,0,0,0,0,7.2,331.0,1,0.4753,12.948925599999999,416,80,281.35677999999996,0.07,0.685,2.162
FALSE POSITIVE,0,0,0,1,1,3250.1,140920.0,1,0.013000000000000001,0.609662423,3834,235,293.77013999999997,0.228,0.0035399999999999997,4.24033
FALSE POSITIVE,0,0,1,0,1,16.7,49.9,1,0.264,1.89114441,932,128,290.29175,0.049,0.852,8.724
FALSE POSITIVE,0,0,1,1,1,18.8,69.4,1,0.373,0.566797404,1890,175,291.40652,0.10400000000000001,0.177,4.109
FALSE POSITIVE,0,1,0,0,0,669.1,14160.0,1,0.15,1.258274109,1207,172,286.76498,0.055999999999999994,0.0023,1.92467
CANDIDATE,2,0,0,0,0,10.8,123.1,1,0.305,6.76890076,1017,154,294.40472,0.153,0.306,3.616
FALSE POSITIVE,0,0,0,0,1,10.5,60.6,1,0.027000000000000003,1.7317957999999998,1825,85,289.20514,0.203,0.271,2.924
FALSE POSITIVE,0,1,0,0,0,2890.7,434330.0,1,0.003,5.627911312999999,1167,172,285.06241,0.10099999999999999,0.00301,7.08223
FALSE POSITIVE,0,0,0,0,1,12.1,39.4,1,0.235,2.24294107,1654,182,296.45139,0.306,0.299,2.532
FALSE POSITIVE,0,1,1,0,1,13.5,3001.0,1,6.766,2.1890970000000003,647,58,285.89905,0.045,0.645,5.768
FALSE POSITIVE,0,1,0,0,0,675.7,364350.0,1,0.01,2.534740757,1230,157,283.43408,0.05,0.00772,4.85013
FALSE POSITIVE,0,1,0,0,0,920.8,314680.0,1,0.036000000000000004,1.8275588980000002,2178,178,301.3035,0.544,0.00703,4.72808
CANDIDATE,2,0,0,0,0,11.6,86.4,1,0.22399999999999998,0.565713361,1917,157,286.03839,0.086,0.166,0.9540000000000001
FALSE POSITIVE,0,1,0,0,0,548.5,69626.0,1,0.052000000000000005,7.047106212,1846,226,290.11258,0.23399999999999999,0.007679999999999999,3.16223
FALSE POSITIVE,0,0,0,1,1,35.9,198.9,1,0.35600000000000004,0.933747375,2003,153,292.32864,0.052000000000000005,0.27399999999999997,5.974
CANDIDATE,2,0,0,0,0,13.9,576.6,1,0.214,43.535891,444,166,289.70703,0.032,0.247,4.712
FALSE POSITIVE,0,0,0,1,1,54.0,198.0,1,0.052000000000000005,0.5667998329999999,1900,182,291.28311,0.036000000000000004,0.149,5.542999999999999
FALSE POSITIVE,0,1,0,0,0,912.0,65411.0,1,0.006999999999999999,22.67314568,684,152,281.0105,0.225,0.0145,6.6324
FALSE POSITIVE,0,1,0,0,1,16.3,28.4,1,0.46,0.6844963690000001,2913,192,289.5249,0.552,0.187,2.263
FALSE POSITIVE,0,1,0,0,0,849.3,67299.0,1,0.08900000000000001,8.643550046,779,173,297.85007,0.036000000000000004,0.0045899999999999995,3.1273
FALSE POSITIVE,0,0,0,1,0,1120.8,152680.0,1,0.012,1.0254659240000001,2710,73,292.18344,0.174,0.00458,3.71841
FALSE POSITIVE,0,1,0,0,0,404.8,87537.0,1,0.017,2.30118753,2783,221,294.22354,0.336,0.055,7.8216
FALSE POSITIVE,0,0,1,0,1,13.0,59.5,1,0.061,1.33256167,1326,145,295.14157,0.08800000000000001,0.556,3.7430000000000003
FALSE POSITIVE,0,1,0,0,0,936.1,199160.0,1,0.040999999999999995,5.357409918,1492,191,298.99442,0.653,0.00587,4.285819999999999
FALSE POSITIVE,0,1,0,0,0,873.7,187430.0,1,0.02,2.2644717130000003,2103,214,297.75565,0.312,0.0115,7.1803
